id,company,company size,location,technology,seniority,salary employment min,salary employment max,salary b2b min,salary b2b max
71e59ed0e55284a465d94e5c6f32d914,Telemedi,100.0,Remote,PHP,mid,,,16000.0,23000.0
97ac7e10c9801450c4ada7430d6db4c6,Telemedi,100.0,Warszawa,PHP,mid,,,16000.0,23000.0
a7b0f66e183b5e87569a61f6262e4ae1,iteo,100.0,Remote,Java,senior,14000.0,20750.0,17000.0,25000.0
31a3933754c174c695e7eb58b2474ee6,iteo,100.0,Warszawa,Java,senior,14000.0,20750.0,17000.0,25000.0
cd97419eae912ae9568a008e87c30e6f,iteo,100.0,Katowice,Java,senior,14000.0,20750.0,17000.0,25000.0
bb6f018c9d525b3da0d356394d4a533c,iteo,100.0,Gdańsk,Java,senior,14000.0,20750.0,17000.0,25000.0
21b5681acabbe27cd419a1beff92af22,iteo,100.0,Poznań,Java,expert,21500.0,24000.0,26000.0,29000.0
2e474bf2f993f00c4c19fb5451b6e301,iteo,100.0,Gdańsk,Java,expert,21500.0,24000.0,26000.0,29000.0
287a4de01d8dcba6ff78e1edcd1d8e52,iteo,100.0,Katowice,Java,expert,21500.0,24000.0,26000.0,29000.0
88f97c624c05b0db338b25e931a48637,iteo,100.0,Warszawa,Java,expert,21500.0,24000.0,26000.0,29000.0
adb6aed3917991c2d2444c3245667975,iteo,100.0,Remote,JavaScript,mid,,,9000.0,13000.0
1380aa9a312232cb5b4adeab3fbde291,iteo,100.0,Katowice,JavaScript,mid,,,9000.0,13000.0
8440f5b3d8990e3ba78818f34cc9c602,Ness Solution Sp. z o. o.,10.0,Warszawa,Java,mid,,,20160.0,25200.0
81987ab9ffcc9143bcd574815ffb6970,Ness Solution Sp. z o. o.,10.0,Remote,Python,mid,,,21000.0,26880.0
9dd1bcbc0ccab923eb09bfd52d2b6b2e,Ness Solution Sp. z o. o.,10.0,Wrocław,Python,mid,,,21000.0,26880.0
58005c05e7b66b0a0abe2177ae49ab7f,Ness Solution Sp. z o. o.,10.0,Remote,Java,senior,,,21840.0,29400.0
e017577b1534664d6da8e98a8878e18c,Ness Solution Sp. z o. o.,10.0,Wrocław,Java,senior,,,21840.0,29400.0
6e2525a5e9ef54606eb043f29e880c6a,Ness Solution Sp. z o. o.,10.0,Remote,JavaScript,mid,,,21000.0,24360.0
19962beae1c799b67733e4769399d6d1,Ness Solution Sp. z o. o.,10.0,Wrocław,JavaScript,mid,,,21000.0,24360.0
21d1301d8aa0612f2bc250761d139be3,Spartez Software sp. z o.o. sp.k.,10.0,Remote,Java,senior,17000.0,24500.0,,
6d36ea85b0cab01863e59695e5817d47,Spartez Software sp. z o.o. sp.k.,10.0,Gdańsk,Java,senior,17000.0,24500.0,,
e1117d405dc9e8156e0e13fe07533d19,Spartez Software sp. z o.o. sp.k.,10.0,Remote,JavaScript,mid,13000.0,20000.0,,
434567c2058e4dd3599d41cc5495f5fd,Spartez Software sp. z o.o. sp.k.,10.0,Gdańsk,JavaScript,mid,13000.0,20000.0,,
f0c9b2c5e54ff9333f83e2e69966f0ed,Spartez Software sp. z o.o. sp.k.,10.0,Warszawa,JavaScript,mid,13000.0,20000.0,,
da4e0d76a82b898e982fe18c9ec16c42,Spartez Software sp. z o.o. sp.k.,10.0,Remote,Java,mid,13000.0,20000.0,,
bcab8f402d4c5c79fb818ccc48890d0f,Spartez Software sp. z o.o. sp.k.,10.0,Warszawa,Java,mid,13000.0,20000.0,,
1b7104d6d81ee0a64616fafa82708cf2,Spartez Software sp. z o.o. sp.k.,10.0,Łódź,Java,mid,13000.0,20000.0,,
49e191a1fc4d03417c17ef7d46eb1815,Spartez Software sp. z o.o. sp.k.,10.0,Katowice,Java,mid,13000.0,20000.0,,
d22ccfe20b3846e1ead3c145cabc82da,Spartez Software sp. z o.o. sp.k.,10.0,Gdańsk,Java,mid,13000.0,20000.0,,
4062c828bcd9af89e22249622f802b67,Spartez Software sp. z o.o. sp.k.,10.0,Kraków,Java,mid,13000.0,20000.0,,
7122b12a25f54cab0b0e24b795953ddb,Spartez Software sp. z o.o. sp.k.,10.0,Poznań,Java,mid,13000.0,20000.0,,
5d49234bbea7f2b9fc2ba848614aa376,Spartez Software sp. z o.o. sp.k.,10.0,Remote,JavaScript,mid,16000.0,20000.0,,
c04ef849372bc8f79d1a67175533ae60,Spartez Software sp. z o.o. sp.k.,10.0,Warszawa,JavaScript,mid,16000.0,20000.0,,
866062727ddb7738fbec2ea7cab0b69f,Spartez Software sp. z o.o. sp.k.,10.0,Kraków,JavaScript,mid,16000.0,20000.0,,
502bbcfe8741989ec60283095787bcbb,Spartez Software sp. z o.o. sp.k.,10.0,Katowice,JavaScript,mid,16000.0,20000.0,,
653a7149a901ef08692d1a6f0407cdb4,Spartez Software sp. z o.o. sp.k.,10.0,Wrocław,JavaScript,mid,16000.0,20000.0,,
7fc5559406ca882fd8c6ea17eb2eeb05,Spartez Software sp. z o.o. sp.k.,10.0,Gdańsk,JavaScript,mid,16000.0,20000.0,,
23604f56c1ea1aa5b6665d5266862b77,Spartez Software sp. z o.o. sp.k.,10.0,Poznań,JavaScript,mid,16000.0,20000.0,,
7d1bcc49391ff45826b98c3c66da5ef8,Spartez Software sp. z o.o. sp.k.,10.0,Remote,JavaScript,senior,23500.0,35000.0,,
b174bb7c9eba62a9fb72b80809e37009,Spartez Software sp. z o.o. sp.k.,10.0,Gdańsk,JavaScript,senior,23500.0,35000.0,,
cd1774bb93fa4c62fccc46f9c86b7642,Spartez Software sp. z o.o. sp.k.,10.0,Remote,JavaScript,senior,17000.0,24500.0,,
7b87fb1032850e12bb37f1aede4317a5,Spartez Software sp. z o.o. sp.k.,10.0,Gdańsk,JavaScript,senior,17000.0,24500.0,,
3fff92ac876bc4f85098405bc7fb8b00,Spartez Software sp. z o.o. sp.k.,10.0,Warszawa,JavaScript,senior,17000.0,24500.0,,
0fa395e48573ec15129cdf83d97fb30e,Akamai Technologies,10000.0,Remote,Golang,mid,13000.0,16000.0,,
1999f952f844795673461bcbbf702d42,Akamai Technologies,10000.0,Kraków,Golang,mid,13000.0,16000.0,,
f51aac41796511fcde15e75c64b6fd02,Akamai Technologies,10000.0,Remote,Golang,senior,30000.0,33000.0,,
5eecd636f2b61719efdae9cf73ad69c4,Akamai Technologies,10000.0,Kraków,Golang,senior,30000.0,33000.0,,
2619bf2a1f139d69d325f4ed97d6df8f,Akamai Technologies,10000.0,Remote,Golang,senior,21000.0,23500.0,,
2ea38863e0b6359571dd7a84909b2a16,Akamai Technologies,10000.0,Kraków,Golang,senior,21000.0,23500.0,,
9e58bcd96352da88c0c7ddcf9771f0c1,Elitmind Sp. z o.o.,100.0,Remote,Python,mid,,,15960.0,29904.0
434fa9414452a7c8f4b373379abe062a,Elitmind Sp. z o.o.,100.0,Gdańsk,Python,mid,,,15960.0,29904.0
77dfd7e5c2a5b7c2c5edf6332a99cda9,Elitmind Sp. z o.o.,100.0,Wrocław,Python,mid,,,15960.0,29904.0
53fd87352717f9c6bef128b29f7dbed2,Elitmind Sp. z o.o.,100.0,Warszawa,Python,mid,,,15960.0,29904.0
68e420d0d873c4b3d1328ece02bb8f37,Elitmind Sp. z o.o.,100.0,Kraków,Python,mid,,,15960.0,29904.0
b148275a66197be0b54977c875c47487,NOVOMATIC Technologies Poland,100.0,Kraków,C/C++,junior,7000.0,11000.0,,
0570530ff76ac1e3034c800f13bc179a,NOVOMATIC Technologies Poland,100.0,Kraków,C/C++,mid,10000.0,13500.0,,
50a5215e804f7b869a58ee7421fe1e02,NOVOMATIC Technologies Poland,100.0,Kraków,Java,senior,14000.0,25000.0,,
f9283b02a8a4d639aab9af99cd773c83,NOVOMATIC Technologies Poland,100.0,Kraków,Java,expert,24000.0,35000.0,,
71932869604cbd31f41486db65bc52d6,NOVOMATIC Technologies Poland,100.0,Kraków,C/C++,mid,12000.0,18000.0,,
1c25ffb15b1b4d474c2d7bb3cefc56e5,ASTEK Polska,1000.0,Warszawa,JavaScript,senior,14000.0,20000.0,21000.0,28350.0
0c9a73fa36d44331a6cb908601062739,Lingaro,1000.0,Remote,Python,expert,,,25200.0,33600.0
1ad485ff0890083d1b09bf32a8d26d86,Lingaro,1000.0,Warszawa,Python,expert,,,25200.0,33600.0
d02668b225587be29e58dd5e12ac6398,Lingaro,1000.0,Remote,Python,senior,15000.0,18000.0,21840.0,25200.0
fb6e56c71108ef84df6767ee9e9845cb,Lingaro,1000.0,Warszawa,Python,senior,15000.0,18000.0,21840.0,25200.0
d74c4cce3148e108412c716d70fd9af3,Lingaro,1000.0,Remote,Java,mid,,,18480.0,26880.0
1320f1a7fb826965a532c090a7a51656,Lingaro,1000.0,Warszawa,Java,mid,,,18480.0,26880.0
0bedbc6cec941e1f068b5c5239b42d61,Lingaro,1000.0,Remote,Python,mid,8000.0,15000.0,15120.0,19320.0
d00a7e5b804f620aaff1a89dcf9cc13e,Lingaro,1000.0,Warszawa,Python,mid,8000.0,15000.0,15120.0,19320.0
78eca0062abda700a42f31cea4e3dfe4,Respect Energy S.A.,100.0,Warszawa,Python,senior,22000.0,34000.0,22000.0,34000.0
0da1a5dce778735ed0b2e92819123ae9,Respect Energy S.A.,100.0,Remote,Java,senior,25000.0,30000.0,25000.0,30000.0
72d0019895ceefe26158c53ce8b5fa9c,Respect Energy S.A.,100.0,Warszawa,Java,senior,25000.0,30000.0,25000.0,30000.0
504dd8e6a37809dba56d93e9dc170ab0,SNI,10.0,Wrocław,Java,senior,15000.0,25000.0,,
7f85535d7e89e4522f505b10a6bc6ac6,SNI,10.0,Poznań,Java,senior,15000.0,25000.0,,
70b2bbb6a0b0345dfb09710511c88f7f,SNI,10.0,Gdańsk,Java,senior,15000.0,25000.0,,
bcf8320f038f8188a3e898be76a014ea,SNI,10.0,Remote,Java,senior,,,25200.0,38640.0
fc0b79f062ccc788f44388ad478644bf,SNI,10.0,Gdańsk,Java,senior,,,25200.0,38640.0
54f6233e2ff02423f98c4ed2a9b234c6,SNI,10.0,Wrocław,Java,senior,,,25200.0,38640.0
11037dffe10a65d0bf336d8047502527,SNI,10.0,Warszawa,Java,senior,,,25200.0,38640.0
c6524287616bf0b65ce4b284bac09a21,SNI,10.0,Poznań,Java,senior,,,25200.0,38640.0
f12b82558613f2729714e4e6878724f6,SNI,10.0,Łódź,Java,senior,,,25200.0,38640.0
ae378a83af2f8a6935611763b7943dea,SNI,10.0,Kraków,Java,senior,,,25200.0,38640.0
a8e7f628c6deeef15c757480dd7f01f1,SNI,10.0,Katowice,Java,senior,,,25200.0,38640.0
def5b16d0bfbced2613553fb35f9c1b6,SNI,10.0,Remote,Python,mid,,,21840.0,26880.0
d7a8b14144b3d104e75b783423b78fbd,SNI,10.0,Wrocław,Python,mid,,,21840.0,26880.0
b79739f9f2a08809a72194093b6fe00b,Sportradar,1000.0,Wrocław,JavaScript,senior,24000.0,28000.0,,
d7da067fb3f3969a88cfc0875cd4736b,Sportradar,1000.0,Wrocław,Java,senior,26000.0,28000.0,,
2dd2a8eada39c0c8007af3ea9574e184,Sportradar,1000.0,Warszawa,Golang,senior,26000.0,28000.0,,
44f8cb2afc7ad7777abddbd6636c7d4f,Spyrosoft,1000.0,Remote,PHP,expert,21600.0,21700.0,25900.0,29400.0
99900aa9e1e9567f0eb4b86c5c3decb9,Spyrosoft,1000.0,Wrocław,PHP,expert,21600.0,21700.0,25900.0,29400.0
055c737295dce3b4160bb45ce9e1a1ed,Spyrosoft,1000.0,Remote,Golang,senior,13550.0,21600.0,18480.0,29400.0
a3ad7ce158161348995b868046e7cd96,Spyrosoft,1000.0,Wrocław,Golang,senior,13550.0,21600.0,18480.0,29400.0
4a29e758f4bd41043baeee3777e997ee,Spyrosoft,1000.0,Kraków,Golang,senior,13550.0,21600.0,18480.0,29400.0
c077bb6414ae07d5dcefdd4a2d1aa915,Spyrosoft,1000.0,Warszawa,Golang,senior,13550.0,21600.0,18480.0,29400.0
80a40d9fae637389e9769f4770add743,Spyrosoft,1000.0,Remote,PHP,mid,,,16800.0,25200.0
ed239f2666733ec27345a7f45ca9511b,Spyrosoft,1000.0,Wrocław,PHP,mid,,,16800.0,25200.0
77c26553dd124ce326500a9b02391c17,Affee360,10.0,Remote,JavaScript,junior,,,5000.0,7500.0
fb664aa88c256a6daa9dd7d8199d6f56,Affee360,10.0,Wrocław,JavaScript,junior,,,5000.0,7500.0
3ad7f441a247a8c18495152c7583eb45,Dealavo,10.0,Remote,Python,junior,,,6500.0,9000.0
455d09860fdacbedd3f1fbd35ab296a5,Dealavo,10.0,Warszawa,Python,junior,,,6500.0,9000.0
76d2b1b91ad025f020f0c219a2f01565,Intellias,1000.0,Kraków,JavaScript,senior,,,25200.0,30240.0
ad428667bad4b96ea74cba5af260b5ea,Reality Games,100.0,Kraków,Scala,senior,,,25000.0,28000.0
a656ca298db3cbdd8c385471c659cca0,Reality Games,100.0,Kraków,Scala,mid,,,20000.0,24000.0
610c8cdfc816b59495b5d45ae72a8f48,Sii Poland,10000.0,Remote,Java,mid,14000.0,18000.0,21000.0,29400.0
1c0effdb991bb7b2d5ffc5d429b33f46,Sii Poland,10000.0,Warszawa,Java,mid,14000.0,18000.0,21000.0,29400.0
73d7546bba914f1ae56dc41fb96b3319,Sii Poland,10000.0,Wrocław,Java,mid,14000.0,18000.0,21000.0,29400.0
2861e7b81a8d88dec3c1c74d83a51f6e,Sii Poland,10000.0,Gdańsk,Java,mid,14000.0,18000.0,21000.0,29400.0
81137dbeb41e03ddcef512f29ed3e4d3,Sii Poland,10000.0,Katowice,Java,mid,14000.0,18000.0,21000.0,29400.0
3ebaeb953219a27e209eea435c0b6c02,Sii Poland,10000.0,Kraków,Java,mid,14000.0,18000.0,21000.0,29400.0
2f6119bf4854bcdb31f8eec387eef2e3,Sii Poland,10000.0,Łódź,Java,mid,14000.0,18000.0,21000.0,29400.0
b8952348dc2f480334c984b6a59d7f3d,Sii Poland,10000.0,Poznań,Java,mid,14000.0,18000.0,21000.0,29400.0
015305bd675eee901dc3f648ae7a1dec,Sii Poland,10000.0,Remote,JavaScript,senior,,,19950.0,27300.0
e302c3ff430f0b014a17ff62dde74b1f,Sii Poland,10000.0,Warszawa,JavaScript,senior,,,19950.0,27300.0
db87dc73d9d596d130c35edfaa2cdd58,Sii Poland,10000.0,Gdańsk,JavaScript,senior,,,19950.0,27300.0
5e9e413236fbfb97036da4c24a3a0e75,Sii Poland,10000.0,Wrocław,JavaScript,senior,,,19950.0,27300.0
d5b87daa745a943c5713ee987289cc6a,Sii Poland,10000.0,Katowice,JavaScript,senior,,,19950.0,27300.0
53a5758ebe9ad1456cb53bcee4a73cf1,Sii Poland,10000.0,Kraków,JavaScript,senior,,,19950.0,27300.0
16a80ffdad1a7ee56448532fed54c1a8,Sii Poland,10000.0,Łódź,JavaScript,senior,,,19950.0,27300.0
9505e98a0dcbc7f3ff298a826d365db3,Sii Poland,10000.0,Poznań,JavaScript,senior,,,19950.0,27300.0
106f180bfdc1b9c333aa6a5c1ceb5f71,Sii Poland,10000.0,Kraków,Java,senior,,,20000.0,26000.0
bcc39e0bfd665eaf62f6fcc86a87cca1,Volvo Group,1000.0,Remote,Java,senior,15000.0,22000.0,,
a87a9b85d10582bb751618911bfaad99,Volvo Group,1000.0,Wrocław,Java,senior,15000.0,22000.0,,
badff1dc9910f98ac56df1a1e5106ee7,Addepto,10.0,Remote,Python,mid,,,13000.0,26000.0
5786b6af43cb405058d3663c6a17a2e7,Addepto,10.0,Warszawa,Python,mid,,,13000.0,26000.0
1f2849ee9f1796656d551948defe4344,Addepto,10.0,Gdańsk,Python,mid,,,13000.0,26000.0
ff742515bf0c1c2f5496e8f5c08028d9,Addepto,10.0,Wrocław,Python,mid,,,13000.0,26000.0
f4f1b355c899d9be7a90faf64bc3c2da,Addepto,10.0,Kraków,Python,mid,,,13000.0,26000.0
a9c3c0ff9dc634da906223dfc9db71d3,Addepto,10.0,Remote,Python,senior,,,19000.0,34000.0
59e2e3468edeb683f5b058caf8d7cde2,Addepto,10.0,Warszawa,Python,senior,,,19000.0,34000.0
6c6337e0341846b65232b09e0e93935e,Addepto,10.0,Gdańsk,Python,senior,,,19000.0,34000.0
0de2e1a20d13eec93e161b1bc54b2913,Addepto,10.0,Wrocław,Python,senior,,,19000.0,34000.0
05d944f232c1df47895a7034787bc3ce,Addepto,10.0,Kraków,Python,senior,,,19000.0,34000.0
1921976394cdb045345d3f589db2b5a8,AVSystem,100.0,Kraków,Java,senior,17000.0,25500.0,20000.0,30000.0
206b43e4068075da6f5dff9c9d4e11f5,Correct Context,10.0,Remote,Java,mid,,,20000.0,25000.0
dc1bc66d087cfb09e6ffddf8e731a6ff,Correct Context,10.0,Wrocław,Java,mid,,,20000.0,25000.0
e8388d9aaeaa1e257f5af44d06af085b,Correct Context,10.0,Remote,Scala,mid,,,20000.0,25000.0
062f29b0f1dc0ee4c6df7b36aafbfc9a,Correct Context,10.0,Wrocław,Scala,mid,,,20000.0,25000.0
a8a6e85e8e9ba379762c7ab08530dbdd,"Globitell Wholesale Sp. zo,o,",10.0,Warszawa,Python,junior,,,5500.0,6500.0
fe69eeeb9f87eabd56e1d16f6782ed70,ONWELO Sp. z o.o.,1000.0,Remote,C#,mid,10000.0,15000.0,14700.0,25200.0
6735578041b3d49ea106589efb08f710,ONWELO Sp. z o.o.,1000.0,Łódź,C#,mid,10000.0,15000.0,14700.0,25200.0
1cc830c99908eca768adbe139775ba87,ONWELO Sp. z o.o.,1000.0,Warszawa,C#,mid,10000.0,15000.0,14700.0,25200.0
c37401028104281cfeb13938675e0b5c,ONWELO Sp. z o.o.,1000.0,Kraków,C#,mid,10000.0,15000.0,14700.0,25200.0
bd3f0a03778dd81d2a7f1485a38b867e,ONWELO Sp. z o.o.,1000.0,Gdańsk,C#,mid,10000.0,15000.0,14700.0,25200.0
e5bff948978cfa4f761fb8bd4600fc39,Rosetta Gaming,10.0,Kraków,JavaScript,senior,,,22000.0,30000.0
d0519355c809872296b4f1d07547faad,Rosetta Gaming,10.0,Kraków,C/C++,mid,,,15000.0,22000.0
84703038c3f41dcaddd2bd036f1d10db,Rosetta Gaming,10.0,Kraków,C#,senior,,,17000.0,25000.0
99a25fc1c061b77707397206d1f3e14a,Sofomo,10.0,Remote,JavaScript,mid,11000.0,16000.0,13000.0,19000.0
ecb32d72ba6849945d4e6bf866909b67,Sofomo,10.0,Wrocław,JavaScript,mid,11000.0,16000.0,13000.0,19000.0
5757d7e70d1188bd27c8360513d3a440,StorkJet Sp. z o.o.,10.0,Katowice,Java,junior,5500.0,7800.0,6700.0,9600.0
4ee39d33f10775710f6cf03bec8938f6,StorkJet Sp. z o.o.,10.0,Katowice,Java,mid,8850.0,17700.0,10850.0,21700.0
aa7caa6fdfed73173f094f2d319c2fa0,StorkJet Sp. z o.o.,10.0,Katowice,Python,junior,6500.0,7900.0,8000.0,9700.0
68bae71024f4592dc31e5414d09e3519,Superdevs,10.0,Remote,Mobile,senior,,,23520.0,30240.0
1846c1bb92abe3b36ea3682dd84eb95f,Superdevs,10.0,Warszawa,Mobile,senior,,,23520.0,30240.0
26b50a8ae0e67c9f698cd508c7a0bd95,Superdevs,10.0,Kraków,Mobile,senior,,,23520.0,30240.0
5a4d1271bbafe75081abfa3e82e68f86,Superdevs,10.0,Wrocław,Mobile,senior,,,23520.0,30240.0
3e44199a59a2befd2b00a0a7e673d2fe,Superdevs,10.0,Poznań,Mobile,senior,,,23520.0,30240.0
cd66776e6eb9628c375842ca140ab1cf,Superdevs,10.0,Gdańsk,Mobile,senior,,,23520.0,30240.0
884c17b7cd93b6c40987ac4d6693c219,Alsendo Sp. z o. o.,100.0,Warszawa,C#,senior,,,16000.0,20000.0
9d1cbe839e468216f3adcae02e918839,Alsendo Sp. z o. o.,100.0,Remote,PHP,senior,11500.0,17000.0,13500.0,20000.0
ba53f82b2de04906c4fc088e46729ef5,Alsendo Sp. z o. o.,100.0,Warszawa,PHP,senior,11500.0,17000.0,13500.0,20000.0
9eadb3c1c226a8135fc97ebc4c8fec69,Amsterdam Standard,100.0,Kraków,C#,expert,,,22000.0,30000.0
5c17fe302055af42f373061cd0799474,Amsterdam Standard,100.0,Wrocław,C#,expert,,,22000.0,30000.0
ede2232bb7706d909012df5801e7e4d1,Amsterdam Standard,100.0,Poznań,C#,expert,,,22000.0,30000.0
f25601c34b3ca9445b09a9d4bdb35de4,Amsterdam Standard,100.0,Kraków,PHP,mid,,,12000.0,18000.0
5a85a25232ac7e76b1c60893729ea89b,Amsterdam Standard,100.0,Wrocław,PHP,mid,,,12000.0,18000.0
7545fdc77eda95e7bf8071009480f47c,Amsterdam Standard,100.0,Poznań,PHP,mid,,,12000.0,18000.0
726a1db7e00aa579c51817f4df63ba44,Andea Solutions Sp. z o.o.,100.0,Kraków,C#,senior,,,23000.0,32000.0
faadd12d379251e585a79f425f8418b9,Andea Solutions Sp. z o.o.,100.0,Kraków,C#,junior,,,5040.0,6720.0
5f40e37af067229fd2add90ce4c1c477,ClearScale,100.0,Remote,C#,expert,,,36435.0,39747.0
1e3d0fe3dd2537f3776707d351dbce71,ClearScale,100.0,Warszawa,C#,expert,,,36435.0,39747.0
90b187fe4ad7eadf7044e6b3f1fc9a53,ClearScale,100.0,Kraków,C#,expert,,,36435.0,39747.0
6cdb4eca402467fc9bfbaaa9f629c849,ClearScale,100.0,Poznań,C#,expert,,,36435.0,39747.0
9160fdb35f8739e0c8164d8fea0c556d,Code Poets,10.0,Remote,Python,senior,,,16800.0,23520.0
51f10e60e4eeb4ec6e6b9a5567ce31f4,Code Poets,10.0,Wrocław,Python,senior,,,16800.0,23520.0
0f156dbdfe03526bf3b036a203897d65,Code Poets,10.0,Warszawa,Python,senior,,,16800.0,23520.0
a4cce3bf233d92c456d42717a8da6240,Code Poets,10.0,Poznań,Python,senior,,,16800.0,23520.0
60a2422771d993c9bcef2c50a1e35fcc,Code Poets,10.0,Łódź,Python,senior,,,16800.0,23520.0
1fcf3918bc94816a9f4a41bfbe494ab7,Code Poets,10.0,Kraków,Python,senior,,,16800.0,23520.0
e241c9d8543b789027e612bed7faf9d7,Code Poets,10.0,Wrocław,C#,senior,,,18000.0,22000.0
4a6bbf61b22be351badfd759217e27bd,Code Poets,10.0,Remote,C/C++,senior,16800.0,23520.0,,
820d9f572bc66918b05a0beacaa6ef06,Code Poets,10.0,Wrocław,C/C++,senior,16800.0,23520.0,,
b12804546bbdabba969fc6920adc0a36,Code Poets,10.0,Gdańsk,C/C++,senior,16800.0,23520.0,,
1e3d13dd00518fed05b0298b0c8d7378,Code Poets,10.0,Katowice,C/C++,senior,16800.0,23520.0,,
b1fabaad904edf4d22528dd314187eb3,Code Poets,10.0,Łódź,C/C++,senior,16800.0,23520.0,,
6397d70e03134f554c18dce878b03d76,Code Poets,10.0,Kraków,C/C++,senior,16800.0,23520.0,,
b2c85732659a88b35cc44e3294c5d709,Diagnostyka S.A.,10000.0,Remote,JavaScript,senior,16000.0,22000.0,18000.0,25000.0
1bc8b31e157a955702a02ae029faf7e0,Diagnostyka S.A.,10000.0,Kraków,JavaScript,senior,16000.0,22000.0,18000.0,25000.0
bbea248f42ef740d3263b2da7a13f95d,dm-drogerie markt sp. z o.o.,100000.0,Remote,Python,senior,,,20000.0,27000.0
714747e29fd4ec02e5dd7b171406bc08,dm-drogerie markt sp. z o.o.,100000.0,Wrocław,Python,senior,,,20000.0,27000.0
cdb141b9d48ebeb6cd8cb1d76dc90524,dm-drogerie markt sp. z o.o.,100000.0,Remote,Java,senior,,,23500.0,30200.0
49e9289e8e1fd4f18c29f884b4fea3ea,dm-drogerie markt sp. z o.o.,100000.0,Wrocław,Java,senior,,,23500.0,30200.0
52f38969fe2fb1e043365ba973a5fa04,dm-drogerie markt sp. z o.o.,100000.0,Remote,Java,mid,,,13000.0,22000.0
15fdfcaef8b32ebf4519add11c67667b,dm-drogerie markt sp. z o.o.,100000.0,Wrocław,Java,mid,,,13000.0,22000.0
ab0980f7b872fb8432340e2a23d1c998,ESET,1000.0,Kraków,C/C++,mid,13000.0,15000.0,,
692eb6df55d72dce72dc7794adfb61d7,ESET,1000.0,Kraków,C/C++,mid,13000.0,15800.0,,
7593f6b098c2e1fb3d543ae5fa63b8e2,GetInData | Part of Xebia,100.0,Remote,Python,senior,,,26880.0,33600.0
560566b310e18695d4422f139ac3bcf6,GetInData | Part of Xebia,100.0,Warszawa,Python,senior,,,26880.0,33600.0
d0d0f5967e4510b5aced408a8826cc2a,IKOR Polska,10.0,Remote,Java,senior,,,21840.0,25200.0
7a21e06473584456c366a2a8a274e94b,IKOR Polska,10.0,Wrocław,Java,senior,,,21840.0,25200.0
0342dc9da5a30d89d2a0732d1e336d16,IKOR Polska,10.0,Warszawa,Java,senior,,,21840.0,25200.0
1d0d5b64ea74781b20130dab3f2b4be8,Navblue,100.0,Gdańsk,C#,mid,12000.0,19000.0,,
cc529b731c3991223a1111735cc5ade1,Navblue,100.0,Gdańsk,JavaScript,senior,19000.0,26000.0,,
0113e447e77f94bef3343eeeb09d626f,Ośrodek Przetwarzania Informacji - Państwowy Instytut Badawczy,100.0,Warszawa,Java,mid,10000.0,15000.0,,
53da971f10b09ce693a3c14a7eb1aa8b,Pentacomp Systemy Informatyczne S.A.,100.0,Remote,Java,senior,,,22000.0,24000.0
f00e23607b3b313de0ae68149e2f3a5a,Pentacomp Systemy Informatyczne S.A.,100.0,Warszawa,Java,senior,,,22000.0,24000.0
6646eba66a82838fee15230afca13f5a,Proxet,100.0,Wrocław,Python,mid,,,19620.0,23980.0
7edce1b75513a678a13855ef4c0c8de0,Remitly Poland sp. z o.o.,1000.0,Kraków,Golang,mid,20000.0,25000.0,,
9c2a426fe0097585be573c6f3b27c94f,Remitly Poland sp. z o.o.,1000.0,Kraków,JavaScript,senior,26000.0,30000.0,,
22895d79b23fdd99f8f4ca143383002e,RemoDevs,10.0,Remote,PHP,senior,,,26160.0,30520.0
cb923818f30a6e9c16fb019c3f06f373,RemoDevs,10.0,Kraków,PHP,senior,,,26160.0,30520.0
d69d34ed098a6cbed2dc85f963d789e1,RemoDevs,10.0,Wrocław,PHP,senior,,,26160.0,30520.0
2e3103f012255687bc1461acbf8cd22e,RemoDevs,10.0,Gdańsk,PHP,senior,,,26160.0,30520.0
e31f81d7fe985327db0e87e45e500617,RemoDevs,10.0,Poznań,PHP,senior,,,26160.0,30520.0
60088b8f0ddd19fc9da252e5744b4382,RemoDevs,10.0,Warszawa,PHP,senior,,,26160.0,30520.0
9dabdf269840a5b8348d72aa73c0eb61,RemoDevs,10.0,Remote,PHP,senior,,,20000.0,25000.0
135ab57237de38eac71e3c33ef5e59dd,RemoDevs,10.0,Kraków,PHP,senior,,,20000.0,25000.0
473a23cf08cbdd11556220ab4359c6cc,RemoDevs,10.0,Wrocław,PHP,senior,,,20000.0,25000.0
bd12ccb2300b8784c847ca31669f95a5,RemoDevs,10.0,Gdańsk,PHP,senior,,,20000.0,25000.0
7a90004ec077aaf6938c5639f14f4512,RemoDevs,10.0,Poznań,PHP,senior,,,20000.0,25000.0
b9305d0b432df6ba82016f09f08f3cbd,RemoDevs,10.0,Warszawa,PHP,senior,,,20000.0,25000.0
07bc7a8fb6049ee9fb76a11b62a9413c,Appliscale,10.0,Remote,Java,senior,23000.0,25500.0,24000.0,30000.0
0a13fd569473b7b4a0dfff80a8c03687,Appliscale,10.0,Kraków,Java,senior,23000.0,25500.0,24000.0,30000.0
80c0abe60fa984e4c9e69767f51cf27a,Appliscale,10.0,Remote,C/C++,senior,20000.0,26000.0,22000.0,29000.0
81b57ec5fb6e067b326bcf3d23d626c2,Appliscale,10.0,Kraków,C/C++,senior,20000.0,26000.0,22000.0,29000.0
